oracle_calls,scaffold,smiles,reward,penalized_reward,tpsa_raw_values,tpsa_reward,mw_raw_values,mw_reward,num_rings_raw_values,num_rings_reward
140,c1ccc2cc(-c3ccc4c(c3)OCO4)ccc2c1,c1c(CC)c2ccc(-c3cc4c(cc3)OC(C)(C)O4)cc2cc1,0.4315865,0.43158650398254395,18.46,0.08039028,304.389,1.0,4,1.0
140,O=C1COc2ccccc2N1,CC(=O)Nc1ccc2c(c1)OCC(=O)N2,0.5182489,0.5182489156723022,67.42999999999999,0.13919231,206.20099999999996,1.0,2,1.0
140,c1ccc(CN2CCNc3ccccc32)cc1,c1(OC)c(CN2CC(CCO)Nc3c2cccc3)cccc1,0.47681785,0.4768178462982178,44.730000000000004,0.10840705,298.386,1.0,3,1.0
140,O=c1ccc2ccccc2[nH]1,[C@@H](C)(O)c1c2ccc(=O)n(C)c2ccc1,0.4723816,0.472381591796875,42.23,0.1054093,203.24099999999999,1.0,2,1.0
152,O=C(NCC1CCCO1)c1cnn2c(NC3CC3)ccnc12,C(c1c2n(nc1)c(NC1CC1)ccn2)(=O)NCC1CCCO1,0.54303473,0.5430347323417664,80.55,0.16013375,301.3500000000001,1.0,4,1.0
152,c1cn(C2CCCO2)nn1,C(C1(CO)OC(n2ccnn2)[C@@H](O)[C@@H]1O)O,0.6217176,0.6217175722122192,120.86000000000001,0.24031422,231.208,1.0,2,1.0
152,O=C1CCC(=O)c2c1oc1cnncc21,c1(C)nnc(CC)c2c1oc1c2C(=O)CC(C)C1=O,0.52881753,0.5288175344467163,73.06,0.14788276,258.277,1.0,3,1.0
152,C1CC1,C(CS(=O)(=O)C1CC1)O,0.0,0.0,54.370000000000005,0.12067618,150.19899999999998,1.0,1,0.0
152,c1ccc(CNCc2cn[nH]c2)cc1,C(Oc1ccccc1CNCc1cn(C)nc1)C,0.46683007,0.4668300747871399,39.08,0.101736434,245.326,1.0,2,1.0
152,O=C1CCC2(COc3ccccc3C2)N1,c1c2c(ccc1O)OCC1(C2)NC(=O)[C@@H](O)C1,0.53967875,0.5396787524223328,78.79,0.15718314,235.23899999999998,1.0,3,1.0
152,O=C(CNC(=O)c1ccccc1)NCc1ccccc1,C(=C[C@@H](C(NCc1ccccc1)=O)NC(c1ccc(F)cc1)=O)(C)C,0.50116056,0.5011605620384216,58.2,0.12587442,340.3980000000001,0.9999842,2,1.0
152,O=C1c2ccccc2C(=O)C1Cc1ccccc1,O(c1ccc(CC2C(=O)c3ccccc3C2=O)cc1)C,0.47440124,0.47440123558044434,43.370000000000005,0.106767096,266.29600000000005,1.0,3,1.0
152,C1CCCC2(CC1)CCCCC2,C1CCC2(CCC1)CCC(O)CC2,0.4345349,0.4345349073410034,20.23,0.08204913,182.307,1.0,2,1.0
152,O=C1CCC2(CCNC2=O)CC1,C12(CCNC1=O)CCC(=O)CC2,0.47938514,0.4793851375579834,46.17,0.11016755,167.20799999999997,1.0,2,1.0
152,O=C(Nc1cccc2ccccc12)C1COc2ccccc2OC1,c1c2c(ccc1)OCC(C(=O)Nc1cccc3ccccc31)CO2,0.4818715,0.48187148571014404,47.56,0.11189063,319.3600000000001,1.0,4,1.0
152,O=C(Nc1ccccc1)c1ccc2c(c1)C(=O)NCC2,C1(=O)NCCc2c1cc(C(Nc1cc(OC)ccc1)=O)cc2,0.5182489,0.5182489156723022,67.43,0.13919231,296.326,1.0,3,1.0
164,c1ccc2cnccc2c1,c12c(C(=O)NCCN(C)C)cccc1c(N)ncc2,0.52540827,0.5254082679748535,71.25,0.14504099,258.325,1.0,2,1.0
164,O=c1[nH]cnc2[nH+]cccc12,O=c1c2c(ncn1C)[n+]([O-])ccc2,0.5078455,0.5078455209732056,61.83,0.13097696,177.163,1.0,2,1.0
164,O=C1COc2ccccc2N1,c12ccc(C(NCCCOCCOC)=O)cc1NC(=O)CO2,0.5532705,0.5532705187797546,85.89,0.16936065,308.33400000000006,1.0,2,1.0
164,c1ccc2nnccc2c1,Brc1c(O)ccc2c(O)c(C#N)nnc21,0.5612574,0.5612574219703674,90.03,0.17680165,266.05400000000003,1.0,2,1.0
164,O=C(NCc1ccccc1)c1nn(C2CCC2)c2ccccc12,n1n(C2(C#N)CCC2)c2c(c1C(NCc1ccccc1)=O)cccc2,0.52439326,0.5243932604789734,70.71000000000001,0.144202,330.3910000000001,1.0,4,1.0
164,O=C1NCCc2c1ccnc2C1CC1,c1(C)nc(C2CC2)c2c(c1)C(=O)NCC2,0.47195712,0.47195711731910706,41.99,0.1051254,202.25699999999998,1.0,3,1.0
164,c1ccc(CC2CCCO2)cc1,c1(OC)ccc(CC2(CO)CCCO2)cc1,0.46614575,0.46614575386047363,38.69,0.101289675,222.28399999999996,1.0,2,1.0
164,O=C1c2ccccc2C(=O)C1n1cnnn1,c1n(C2(CO)C(=O)c3c(ccc(O)c3)C2=O)nnn1,0.61645925,0.6164592504501343,118.2,0.23426808,260.209,1.0,3,1.0
164,O=C1CCC2(CCNCC2)CC1,C1N(S(=O)(=O)C)CCC2([C@@H]1C)CCC(=O)CC2,0.49431267,0.49431267380714417,54.45,0.120782845,259.371,1.0,2,1.0
164,O=c1c2ccccc2oc2ccccc12,c12c(cccc1)Oc1cccc(NC(OC)=O)c1C2=O,0.5203242,0.520324170589447,68.54,0.14087112,269.25600000000003,1.0,3,1.0
164,c1ccc2c(c1)OCc1[nH]nc(CNC3CCCC3)c1-2,C1C(NCc2c3c(n(C)n2)COc2c3cccc2)CCC1,0.46683007,0.4668300747871399,39.08,0.101736434,283.37500000000006,1.0,4,1.0
164,c1ccc(C2CCCCC23CCO3)cc1,c1ccc(C2C3(OCC3)CCC[C@@H]2O)cc1,0.4501465,0.45014649629592896,29.46,0.09121402,218.29599999999996,1.0,3,1.0
176,O=S(=O)(NC1CC1)c1ccccc1,C1C(NS(c2ccc(F)cc2)(=O)=O)C1,0.47938514,0.4793851375579834,46.17,0.11016755,215.24899999999997,1.0,2,1.0
176,C1CCNCC1,C(=C(C)C)CN1C[C@H](S(C)(=O)=O)CCC1,0.0,0.0,37.38,0.09980175,231.36099999999993,1.0,1,0.0
176,O=C1CC(=O)c2ccccc21,c1cc(O)cc2c1C(=O)C(C)(CCCO)C2=O,0.53172654,0.5317265391349792,74.6,0.15033671,234.25099999999992,1.0,2,1.0
176,c1ccc(OCC2CC2)cc1,O(CC1CC1)c1ccccc1[C@@H](O)C,0.4501465,0.45014649629592896,29.46,0.09121402,192.25799999999998,1.0,2,1.0
176,O=C(Nc1ccccc1)c1cc2ccccc2o1,c12ccccc1oc(C(=O)Nc1ccc(C)cc1)c2C,0.4723993,0.4723992943763733,42.24,0.10542114,265.312,1.0,3,1.0
176,c1ccc2scnc2c1,s1c2ccccc2nc1CNC,0.44241828,0.44241827726364136,24.92,0.086596265,178.26,1.0,2,1.0
176,c1ncn(C2CCCC2)n1,c1ncnn1C1(C#N)CCCC1,0.49440366,0.4944036602973938,54.5,0.12084954,162.19599999999997,1.0,2,1.0
176,c1ccc2c(c1)ncc1ccncc12,c1(N)nc(C#N)c(O)c2c1c1c(nc2)cccc1,0.5724948,0.5724948048591614,95.82,0.18763535,236.234,1.0,3,1.0
176,O=C(Nc1ccccc1)c1cnc2ccccc2c1,c1cc(C)c(NC(c2cnc3c(c2O)cccc3)=O)cc1,0.5085664,0.5085663795471191,62.220000000000006,0.1315355,278.311,1.0,3,1.0
176,O=C1COc2cc(C(=O)N3CCN(Cc4ccccc4)CC3)ccc2N1,N1(C(=O)c2ccc3c(c2)OCC(=O)N3)C(CCO)CN(Cc2ccccc2OC)CC1,0.0,0.0,91.34,0.17920901,425.48500000000024,0.0,4,1.0
176,c1ccc(NCC2CCCO2)cc1,CN(c1ccccc1)CC1CCCO1,0.42171866,0.42171865701675415,12.47,0.07500124,191.27399999999994,1.0,2,1.0
176,O=C1COc2cc(C(=O)Nc3ccccc3)ccc2N1,c1cc(NC(c2ccc3c(c2)OCC(=O)N3)=O)ccc1C(=O)OCC,0.5684272,0.5684272050857544,93.73,0.18366694,340.3350000000001,0.9999853,3,1.0
188,O=C1COc2ccccc2N1,N(c1ccc2c(c1)OCC(=O)N2)C=C(C#N)C,0.53087574,0.5308757424354553,74.15,0.1496162,229.239,1.0,2,1.0
188,O=c1[nH]c2ccccc2cc1-c1ccccc1,c1ccc(-c2c(=O)n(C)c3ccccc3c2O)c(O)c1,0.5090103,0.5090103149414062,62.46000000000001,0.13188022,267.284,1.0,3,1.0
188,c1cc2ccnnc2cn1,c1(C)c2c(c(N)ncc2)nnc1C#N,0.55826217,0.5582621693611145,88.47999999999999,0.17398612,185.19,1.0,2,1.0
188,c1nnnn1C1CCCC1,n1n(C2(C#N)CCCC2)cnn1,0.51817423,0.5181742310523987,67.39,0.13913213,163.18400000000003,1.0,2,1.0
188,c1ccc(CN2CCNCC2)cc1,O(C)c1c(CN2CCN(CC=C(C)C)C(CCO)C2)cccc1,0.46133924,0.46133923530578613,35.94,0.098188624,318.461,1.0,2,1.0
188,O=C(Nc1ccccc1)C1COc2ccccc2O1,c12c(cccc1)OC(C(Nc1ccccc1OC)=O)CO2,0.498581,0.4985809922218323,56.790000000000006,0.12393877,285.29900000000004,1.0,3,1.0
188,O=c1[nH]ccc2ccccc12,c1ccc2c(c1)ccn(C/C=C/C(NCCCC)=O)c2=O,0.48823968,0.48823967576026917,51.1,0.11638558,284.359,1.0,2,1.0
188,O=C1Nc2ccccc2-c2nn(C3CCC3)c3cccc1c23,c1cccc2c1-c1c3c(n(C4(C#N)CCC4)n1)cccc3C(=O)N2,0.52439326,0.5243932604789734,70.71,0.144202,314.348,1.0,5,1.0
188,O=C1C=CC2CCC3CCCCC3C2C1,C1(C)=CC(=O)CC2C(CCC3C2CCC(O)C3)1,0.4637121,0.46371209621429443,37.3,0.099711515,234.33899999999997,1.0,3,1.0
188,c1ccc2cnccc2c1,c12c(cc(C(C)C)cc1)c(N)ncc2,0.4665317,0.4665316939353943,38.91,0.10154148,186.258,1.0,2,1.0
188,c1c[nH]nn1,c1n(S(=O)(/C=C/C=C(/CCC=C(C)C)C)=O)nnc1,0.0,0.0,64.85,0.13535497,281.3809999999999,1.0,1,0.0
188,O=c1ncnc2n1CCC2,[C@H]1(O)[C@@H](O)Cn2c1ncnc2=O,0.5577989,0.5577989220619202,88.24000000000001,0.17355335,169.14,1.0,2,1.0
199,O=C(CNC(=O)c1ccccc1)Nc1ccccc1,Fc1c(C(NCC(=O)Nc2ccc(C)cc2)=O)cccc1,0.5011632,0.5011631846427917,58.2,0.12587442,286.306,1.0,2,1.0
199,O=C(Nc1ccncc1)c1c[nH]c(=O)c2ccccc12,c1cncc(C)c1NC(=O)c1c2ccccc2c(=O)n(C)c1,0.51184493,0.5118449330329895,63.99,0.13409583,293.326,1.0,3,1.0
199,O=C1COc2cc(C(=O)N3CCCCC3)ccc2N1,c1c(C(=O)N2CCCCC2)cc2c(c1)NC(=O)CO2,0.5019705,0.5019705295562744,58.64,0.12648372,260.293,1.0,3,1.0
199,c1cc2nc(CN3CCC3)ccc2cn1,c1(O)cc2c(c(N)n1)ccc(CN1CCC1)n2,0.5329945,0.5329945087432861,75.27000000000001,0.15141475,230.27099999999996,1.0,3,1.0
199,O=C(Nc1ccccc1)C1COc2ccccc2C1=O,c1c(NC(=O)C2COc3c(cccc3)C2=O)cc(C(F)(F)F)cc1,0.49604297,0.49604296684265137,55.4,0.12205565,335.281,0.99999994,3,1.0
199,c1c[nH+]c2ccncc2c1,c1(C)cc[n+]([O-])c2ccnc(N)c12,0.51530236,0.5153023600578308,65.85,0.13683161,175.19099999999997,1.0,2,1.0
199,c1cc2ccnnc2cn1,N#Cc1c(O)c2ccnc(N)c2nn1,0.5977388,0.5977388024330139,108.71,0.21356712,187.16199999999998,1.0,2,1.0
199,c1ccc2c(c1)ncn2Cc1nnc(C2CCCC2)o1,C1(c2oc(Cn3c4c(nc3CC)cccc4)nn2)CCCC1,0.4984896,0.4984895884990692,56.74,0.123870604,296.37400000000014,1.0,4,1.0
199,c1nncc2c1CCc1[nH]ncc1-2,c1(O)c2c(c(CCCCC)nn1)CCc1c-2cnn1C,0.5115481,0.5115481019020081,63.830000000000005,0.13386267,272.352,1.0,3,1.0
199,O=C1c2ncccc2Cc2[nH]c3ccccc3c21,O[C@@H]1c2ccc(NCCCC)nc2C(=O)c2c1[nH]c1c2cccc1,0.53819436,0.5381943583488464,78.00999999999999,0.15588969,321.38000000000005,1.0,4,1.0
199,O=C1NCCC12CCOC2,O1CC2(C(=O)NCC2)C[C@@H]1C,0.46551466,0.4655146598815918,38.33,0.100878835,155.197,1.0,2,1.0
212,O=C(Nc1ccccc1)c1cc2ccccc2o1,c1ccc2c(c1)oc(C(Nc1c(C)cc(C(OC)=O)cc1)=O)c2C,0.5203242,0.520324170589447,68.54,0.14087112,323.348,1.0,3,1.0
212,c1nnnn1C1CCC(=C2CCCC2)C1,C1C(n2nnnc2)(C#N)CCC1=C1CCCC1,0.51817423,0.5181742310523987,67.39,0.13913213,229.28699999999992,1.0,3,1.0
212,c1ccc2c(c1)CCCO2,C1Cc2c(c(C(NCCN(C)C)=O)cc(F)c2)OC1,0.4712149,0.4712148904800415,41.57000000000001,0.10463019,266.316,1.0,2,1.0
212,c1nc(NC2CC2)c2ncn(C3CCCO3)c2n1,n1(C2OC(CO)(CO)[C@@H](O)[C@@H]2O)c2ncnc(NC3CC3)c2nc1,0.67088884,0.6708888411521912,145.78000000000003,0.30196175,337.3360000000001,0.9999995,4,1.0
212,O=C1NC(=O)c2ccnc3cccc1c23,O=C1NC(=O)c2c3c(ccc2)nccc31,0.5027419,0.5027418732643127,59.06,0.12706769,198.181,1.0,3,1.0
212,O=S(=O)(Nc1ccc2c(c1)OCC1(CCCO1)C2)c1ccccc1,O=S(=O)(Nc1ccc2c(c1)OCC1(C2)OCCC1)c1ccccc1F,0.0029863827,0.002986382693052292,64.63000000000001,0.13503192,363.41,1.9724223e-07,4,1.0
212,O=C1c2ccccc2OCC1n1c(C2CC2)nc2ccccc21,C1(=O)C(n2c(C3CC3)nc3ccccc32)COc2ccccc21,0.47573295,0.4757329523563385,44.120000000000005,0.107668765,304.34900000000005,1.0,5,1.0
212,O=C(CNC(=O)c1ccccc1)Nc1ccccc1,c1ccc(NC(=O)CNC(=O)c2ccc(F)cc2)cc1,0.5011632,0.5011631846427917,58.2,0.12587442,272.279,1.0,2,1.0
212,O=c1[nH]nnn1C1C=CCC1,C1=C(C)C(CO)(n2c(=O)[nH]nn2)CC1,0.5492551,0.5492550730705261,83.8,0.16569991,196.20999999999998,1.0,2,1.0
212,O=C1COc2ccc(C(=O)Nc3ccccc3)cc2N1,c1cc2c(cc1C(Nc1ccc(Br)cc1)=O)NC(=O)CO2,0.51178503,0.5117850303649902,67.43,0.13919231,347.1680000000001,0.9630472,3,1.0
212,c1ncn(C2CC3CCC4CCCCC4C3C2)n1,C1(O)CCC2C3C(CCC2C1)C(O)C(n1ncnc1)C3,0.5252578,0.5252578258514404,71.17,0.14491643,277.36800000000005,1.0,4,1.0
212,C1CC1,C(CNC([C@@H](C1CC1)O)=O)COC,0.0,0.0,58.56,0.12637275,187.23899999999995,1.0,1,0.0
212,O=C1COc2ccc(Oc3ccccn3)cc2N1,c1cc(Oc2ccc(C(F)(F)F)cn2)cc2c1OCC(=O)N2,0.5052993,0.5052993297576904,60.45,0.12901677,310.231,1.0,3,1.0
223,c1ccc2c(c1)ncn2C1CC1,C1CC1(C#N)n1c(CC)nc2c1cccc2,0.47128555,0.47128555178642273,41.61,0.10467726,211.268,1.0,3,1.0
223,c1ccccc1,c1cc(CC=C(C)C#N)ccc1OC(=O)N(C)C,0.0,0.0,53.33,0.11929699,244.29399999999998,1.0,1,0.0
223,O=C(NCc1ccccc1)C1COc2ccccc2O1,c1ccc(Cl)c(CNC(=O)C2COc3c(cccc3)O2)c1,0.4818715,0.48187148571014404,47.56,0.11189063,303.745,1.0,3,1.0
223,O=C1COc2ccc(-c3ccc(-n4cnnn4)cc3)cc2N1,c1(-c2cc3c(cc2)OCC(=O)N3)c(OC)cc(-n2nnnc2)cc1,0.5634447,0.5634446740150452,91.16,0.17887671,323.312,1.0,4,1.0
223,O=C1c2ccccc2C(=O)C1c1ccccc1,Oc1cccc2c1C(=O)C(c1ccccc1)C2=O,0.49416712,0.49416711926460266,54.37,0.12067618,238.24200000000002,1.0,3,1.0
223,c1ccc2cnccc2c1,Brc1c(O)ccc2c(N)nccc21,0.50288886,0.5028888583183289,59.14,0.12717918,239.072,1.0,2,1.0
223,c1ncn(C2CCC2)n1,n1cncn1[C@H]1[C@@](CO)(O)[C@@H](O)[C@@H]1O,0.60349023,0.6034902334213257,111.63000000000001,0.21979141,201.18200000000002,1.0,2,1.0
223,c1cc2c(cn1)CCO2,c1(C)nc(N)c2c(c1O)OCC2,0.52000606,0.5200060606002808,68.37,0.14061292,166.17999999999995,1.0,2,1.0
223,O=C1COc2ccccc2N1,c1cccc2c1OCC(=O)N2,0.46551466,0.4655146598815918,38.33,0.100878835,149.149,1.0,2,1.0
223,c1nc(NC2CC2)c2ncn(C3COC3n3cnnn3)c2n1,O1C(n2nnnc2)(CO)C(n2cnc3c2ncnc3NC2CC2)C1O,0.6760043,0.6760042905807495,148.92,0.31033865,345.3230000000001,0.9954342,5,1.0
223,O=C1COc2ccccc2N1,c1c(C(=O)O)cc2c(c1)OCC(=O)N2,0.5336764,0.5336763858795166,75.63,0.15199663,193.15799999999996,1.0,2,1.0
233,c1ccccc1,O=C([C@H](C#N)c1ccc(OC)cc1)N,0.0,0.0,76.11,0.1527753,190.202,1.0,1,0.0
233,O=C1NCc2ncccc21,n1c2c(ccc1C#N)C(=O)NC2,0.51517206,0.5151720643043518,65.78,0.13672781,159.148,1.0,2,1.0
233,O=C1COc2ccc(C(=O)Nc3ccccc3)cc2N1,N1C(=O)COc2c1cc(C(=O)Nc1ccc(C)cc1)cc2,0.5182489,0.5182489156723022,67.42999999999999,0.13919231,282.299,1.0,3,1.0
233,O=C1COc2cc(C(=O)Nc3ccccc3)ccc2N1,C(c1cc2c(cc1)NC(=O)CO2)(=O)Nc1cc(C(F)(F)F)ccc1,0.5182489,0.5182489156723022,67.42999999999999,0.13919231,336.26899999999995,0.9999999,3,1.0
233,c1ccc2nc(N3CCOCC3)ccc2c1,C1CN(c2nc3cc(OC)ccc3c(C(=O)NCCCOCCOC)c2)CCO1,0.0,0.0,82.15000000000002,0.16285487,403.47900000000027,0.0,3,1.0
233,c1ccccc1,c1c(F)c(C(O)C)ccc1,0.0,0.0,20.23,0.08204913,140.15699999999998,1.0,1,0.0
233,O=C(NC1CCC12CCNCC2)C1CC1,C1CC2(CCN1S(C)(=O))CCC2NC(C1CC1)=O,0.4851931,0.4851931035518646,49.410000000000004,0.11422044,270.39799999999997,1.0,3,1.0
233,c1ccc2occc2c1,c12oc(C(=O)O)c(C)c1cc(NC(C)=O)cc2,0.5411078,0.5411077737808228,79.53999999999999,0.15843505,233.22299999999998,1.0,2,1.0
233,O=C(COC(=O)c1ccccc1)Nc1ccc2c(c1)OCC(=O)N2,O=C(c1ccc(F)cc1)OCC(=O)Nc1ccc2c(c1)OCC(=O)N2,0.5681632,0.5681632161140442,93.73000000000002,0.18366694,344.2980000000001,0.9985927,3,1.0
233,O=C1NC(=O)C2(CCC2)O1,O=C1N(C)C(=O)OC12CCC2,0.48017132,0.4801713228225708,46.61,0.11071046,155.15299999999996,1.0,2,1.0
245,O=C1OCc2ccncc21,c1(O)nc(N)c2c(c1O)COC2=O,0.59176195,0.5917619466781616,105.67000000000002,0.20722452,182.13499999999996,1.0,2,1.0
245,O=c1ccc2cccnc2cc1,O=c1ccc2c(O)c(C#N)cnc2c(O)c1,0.56936276,0.5693627595901489,94.21,0.18457256,214.18,1.0,2,1.0
245,O=C1CC(=O)c2ccccc21,O=C1c2c(cccc2)C(=O)C1(C)O,0.49416712,0.49416711926460266,54.370000000000005,0.12067618,176.17099999999996,1.0,2,1.0
245,O=C1CC2(CCC2)C(=O)N1,CC1(C)C2(CCC2)C(=O)NC1=O,0.47938514,0.4793851375579834,46.17,0.11016755,167.208,1.0,2,1.0
245,O=C1NCc2c1nnc1ccccc21,c1cc2c3c(nnc2cc1)C(=O)NC3,0.49509543,0.495095431804657,54.88,0.12135753,185.18599999999998,1.0,3,1.0
245,c1ccc2cnccc2c1,c1c([C@H](C)O)cc2c(N)nccc2c1,0.50288886,0.5028888583183289,59.14,0.12717918,188.23,1.0,2,1.0
245,O=C1c2ccccc2OCC1n1cnc2ncnc(NC3CC3)c21,c1nc2c(n1C1COc3ccccc3C1=O)c(NC1CC1)ncn2,0.5456724,0.5456724166870117,81.93,0.16247852,321.3400000000001,1.0,5,1.0
245,O=C1CCc2ccccc21,C1Cc2c(ccc(C(=O)O)c2)C1=O,0.49416712,0.49416711926460266,54.37,0.12067618,176.17099999999996,1.0,2,1.0
245,O=c1cc[nH+]c2ccccn12,c1cc2[n+]([O-])ccc(=O)n2cc1,0.48341385,0.48341384530067444,48.42,0.11296847,162.14799999999997,1.0,2,1.0
245,O=C1CSc2cc(C(=O)Nc3ccccc3)ccc2N1,c1c(NC(=O)c2cc3c(cc2)NC(=O)CS3)ccc(C(OCC)=O)c1,0.047160402,0.047160401940345764,84.5,0.16691889,356.40300000000013,0.00062838674,3,1.0
245,c1ncn(C2CCC2)n1,[C@H]1(O)[C@H](O)[C@](O)(CO)[C@@H]1n1ncnc1,0.60349023,0.6034902334213257,111.63,0.21979141,201.18200000000002,1.0,2,1.0
245,c1nnnn1C1CCC(=C2CC2)CC1,n1ncn(C2(C#N)CCC(=C3CC3)CC2)n1,0.51817423,0.5181742310523987,67.39,0.13913213,215.25999999999996,1.0,3,1.0
256,c1ccc2ncncc2c1,c12c(cccc1)nc(C#N)nc2N,0.53360057,0.5336005687713623,75.59,0.15193188,170.175,1.0,2,1.0
256,O=C1COc2ccccc2N1,C(NC=C(C#N)C)(=O)c1ccc2c(c1)OCC(=O)N2,0.5635609,0.0,91.22,0.17898743,257.24899999999997,1.0,2,1.0
256,c1cnc2ccncc2c1,c1c2nc(C#N)cc(C)c2c(N)nc1,0.53360057,0.5336005687713623,75.59,0.15193188,184.202,1.0,2,1.0
256,O=C1c2ccccc2C(=O)c2c1[nH]c1ccccc21,c12ccccc1[nH]c1c2C(=O)c2c(cccc2)C1=O,0.48612925,0.4861292541027069,49.93,0.11488287,247.253,1.0,4,1.0
256,O=C(NC1COc2ccccc2C1=O)c1ccccc1,O=C1C(NC(c2ccc(F)cc2)=O)COc2ccccc21,0.49604297,0.49604296684265137,55.400000000000006,0.12205565,285.274,1.0,3,1.0
256,O=c1ccn(C2CCCO2)c2ccncc12,c1cc2c(c(N)n1)c(=O)ccn2C1OC(CO)(CO)[C@@H](O)[C@@H]1O,0.6812149,0.6812149286270142,151.06,0.31612033,323.305,1.0,3,1.0
256,O=c1c2ccccc2ncn1C1CCC1,n1([C@@H]2[C@@H](O)[C@H](O)[C@@]2(NO)CO)c(=O)c2ccccc2nc1,0.63552284,0.6355228424072266,127.84000000000002,0.25668088,293.279,1.0,3,1.0
256,O=C(Cc1ccccc1)Nc1ccccc1,O[C@@H](C(Nc1cc(C(F)(F)F)ccc1)=O)c1ccc(F)cc1,0.48504916,0.48504915833473206,49.33,0.11411882,313.25,1.0,2,1.0
256,O=C(Nc1ccccc1)c1ccccn1,O=C(Nc1ccc(C)cc1)c1ncccc1,0.47195712,0.47195711731910706,41.99,0.1051254,212.252,1.0,2,1.0
256,O=C1COc2cc(CNC(=O)c3ccc4c(c3)OCC(=O)N4)ccc2N1,C(NCc1cc2c(cc1)NC(=O)CO2)(=O)c1cc2c(cc1)NC(=O)CO2,0.16350336,0.16350336372852325,105.76,0.20741028,353.334,0.021074137,4,1.0
256,O=C1OCc2ccncc21,c1(CC)cnc(N)c2c1COC2=O,0.51411134,0.514111340045929,65.21000000000001,0.135885,178.19099999999997,1.0,2,1.0
267,O=C1CCC2(COc3ccccc3C2)N1,N(c1cc2c(cc1)OCC1(C2)NC(=O)[C@@H](O)C1)=O,0.5573165,0.5573164820671082,87.99000000000001,0.17310345,248.23799999999997,1.0,3,1.0
267,O=C1COc2ccc(=O)c(C(=O)Nc3ccncc3)cc2N1,c1c2c(cc(C(Nc3ccncc3C)=O)c(=O)c1)NC(=O)CO2,0.57555413,0.5755541324615479,97.39,0.19065954,311.2970000000001,1.0,3,1.0
267,c1cc2ccncc2cn1,c1(NCCCC)nc(N)c2cnc(N)c(C)c2c1,0.5609093,0.5609092712402344,89.85,0.17647286,245.33,1.0,2,1.0
267,c1ccc2cnncc2c1,c12ccccc1c(N)nnc2C#N,0.53360057,0.5336005687713623,75.59,0.15193188,170.175,1.0,2,1.0
267,O=C(Nc1cn[nH]c1)c1c[nH]c2ccccc2c1=O,n1(C)c2c(c(=O)c(C(Nc3c(C)n(CC)nc3)=O)c1)cccc2,0.52103555,0.5210355520248413,68.92,0.14144972,310.35699999999997,1.0,3,1.0
267,O=C1COc2ccc(NC(=O)c3ccccc3)cc2N1,c12c(ccc(NC(=O)c3ccccc3)c1)OCC(=O)N2,0.5182489,0.5182489156723022,67.42999999999999,0.13919231,268.272,1.0,3,1.0
267,c1ccc(-c2ccc3c(c2)OCO3)cc1,c1(O)cc(-c2cc3c(cc2)OC(C)(C)O3)ccc1O,0.5024847,0.5024846792221069,58.92,0.12687278,258.27299999999997,1.0,3,1.0
267,O=C(Nc1ccccc1)c1ccccc1,CCOC(=O)c1cc(C)ccc1NC(=O)c1ccccc1F,0.49604297,0.49604296684265137,55.4,0.12205565,301.317,1.0,2,1.0
267,O=C(Cc1ccccc1)Nc1ccc2ccncc2n1,c1cc(OC)ccc1CC(Nc1ccc2c(n1)c(N)ncc2)=O,0.5614509,0.5614508986473083,90.13,0.17698452,308.341,1.0,3,1.0
267,c1ccc2ccccc2c1,c1ccc2c(c(O)c(C(=O)O)cc2)c1,0.49993524,0.49993523955345154,57.53,0.12495144,188.182,1.0,2,1.0
267,O=C(NCc1ccccc1)c1ccccc1,c1ccccc1CNC(=O)c1ccc(F)cc1,0.44953024,0.4495302438735962,29.1,0.090839915,229.254,1.0,2,1.0
279,O=C1CCC(=O)c2c1oc1cnncc21,c1nnc(C#N)c2c1oc1c2C(=O)CC(C)C1=O,0.57450134,0.5745013356208801,96.85,0.18961519,241.20599999999996,1.0,3,1.0
279,O=C1OCc2ccncc21,c12c(N)nc(C#N)c(O)c1COC2=O,0.59876233,0.5987623333930969,109.22999999999999,0.21466608,191.14599999999996,1.0,2,1.0
279,O=C1COc2cc(C(=O)Nc3ccccc3)ccc2N1,N1C(=O)COc2c1ccc(C(Nc1cccc(OC)c1)=O)c2,0.5356295,0.5356295108795166,76.66,0.15367155,298.298,1.0,3,1.0
279,c1ccc2ncncc2c1,c1c2c(N)nc(C#N)nc2cc(O)c1,0.5724948,0.5724948048591614,95.82000000000001,0.18763535,186.174,1.0,2,1.0
279,O=C1C=CC2(CCC2)O1,C1(=O)C(O)=C(C)C2(CCC2)O1,0.4800283,0.48002830147743225,46.53,0.11061157,154.165,1.0,2,1.0
279,O=C1CCCc2c1oc1ccccc21,c12c3c(oc1cccc2)C(=O)C(C)(CCCO)CC3,0.4870485,0.48704850673675537,50.44,0.11553581,258.31699999999995,1.0,3,1.0
279,O=C1OCC1n1c(=O)c(Nc2ccc(OC3CC3)cc2)nc2ccccc21,C1(n2c(=O)c(Nc3ccc(OC4CC4)cc3)nc3ccccc23)COC1=O,0.0032276767,0.0032276767306029797,82.45000000000002,0.16336921,363.3730000000001,2.0582584e-07,5,1.0
