oracle_calls,scaffold,smiles,reward,penalized_reward,quickvina2_gpu_raw_values,quickvina2_gpu_reward,qed_raw_values,qed_reward,sa_score_raw_values,sa_score_reward
250,O=c1ccc2ccccc2cc1,c12c(ccc(CC(NCCC)=O)c1)c(C)cc(=O)c(O)c2,0.665207,0.665207028388977,-7.4,0.46766508,0.905390481166835,0.905390481166835,2.210979164198747,0.6951837
250,O=S(=O)(NCc1ncn[nH]1)c1ccccc1,c1(CN(S(=O)(c2ccc(OCC)c(Cl)c2)=O)C)n(C)ncn1,0.5989363,0.5989363193511963,-6.1,0.39887664,0.7965079084382601,0.7965079084382601,2.3483010494944487,0.6762595
250,O=C(CN1CCN(C(=O)c2cc(-c3ccccc3)on2)CC1)Nc1ccccc1,c1c(Cl)cc(NC(CN2CCN(C(c3cc(-c4ccccc4)on3)=O)CC2)=O)cc1Cl,0.6183149,0.6183149218559265,-8.8,0.5430665,0.6232535104838802,0.6232535104838802,2.1870907390388705,0.6984117
250,O=C(Nc1ccccc1)C1CCCCOC1,[C@@H]1(C)OcC(C(=O)Nc2ccc(C)cc2CC)CCC1,0.6254052,0.6254051923751831,-7.1,0.45158204,0.9130796097701142,0.9130796097701142,2.9099114337944876,0.5932518
250,O=C(Nc1ccccc1)c1cc(-c2cccc3ccccc23)[nH]n1,c1ccc2c(-c3[nH]nc(C(Nc4c(C)ccc(C(=O)NCC(C)C)c4)=O)c3)cccc2c1,0.5104216,0.5104215741157532,-7.7,0.4838156,0.39715099082209615,0.39715099082209615,2.233870110950459,0.69207233
250,O=C(Cc1cccc2ccccc12)Nc1ccccc1,Clc1c(C)ccc(NC(Cc2cccc3c2cccc3)=O)c1,0.66854125,0.6685412526130676,-8.7,0.53770506,0.7258279503400561,0.7258279503400561,1.6493651154285143,0.76560867
250,O=C(NCC(=O)N1CCCC1)c1ccccc1,N1(C(CNC(c2ccc(Cl)cc2)=O)=O)CC[C@H](COC)C1,0.64904773,0.6490477323532104,-7.1,0.45158204,0.897770200151592,0.897770200151592,2.3614449964362727,0.67441624
265,O=C(CC[C@H]1CCCOC1)NCc1ccsc1,[C@H]1(CCC(=O)N(Cc2cscc2)C)CCCOC1,0.58554554,0.585545539855957,-6.2,0.4040637,0.8206802270981294,0.8206802270981294,2.830668496911274,0.605422
265,O=C(CCc1ccccc1)NCc1cccc2ccccc12,c1ccc(O)c2c1c(CN(C)C(CCc1c(Cl)cccc1)=O)ccc2,0.65180546,0.6518054604530334,-8.7,0.53770506,0.7160013080995296,0.7160013080995296,2.028976479946957,0.7192767
265,O=C(Cc1cccc2ccccc12)N1CCCC1,c12cccc(CC(N3CC[C@H](COC)C3)=O)c1cccc2,0.6528441,0.6528440713882446,-7.6,0.47842667,0.863239187741247,0.863239187741247,2.366373173066533,0.6737237
265,C1CCCN([C@H]2CCC(NC3CC3)C2)CC1,C1[C@H](C)CN([C@H]2CC[C@@](C#N)(NC3CC3)C2)CCC1,0.5420412,0.5420411825180054,-6.3,0.40927228,0.8487002375873598,0.8487002375873598,3.7601935469016965,0.45849037
265,O=C(CCc1ccccc1)Nc1ccccc1,O=C(Nc1c(Cl)ccc(Cl)c1)C[C@H](c1ccc(Cl)cc1)O,0.65125036,0.6512503623962402,-7.6,0.47842667,0.8436566946590663,0.8436566946590663,2.2903161873727473,0.6843255
265,O=C(CNS(=O)(=O)c1ccccc1)Nc1ccccc1,C(C(Nc1c(Cl)ccc(Cl)c1)=O)N(C)S(=O)(=O)c1ccccc1,0.68384415,0.6838441491127014,-7.8,0.4892083,0.8750799388451138,0.8750799388451138,1.807146366380426,0.74701613
265,O=C(CCc1c[nH]c2ccccc12)Nc1ccccc1,C(c1c[nH]c2ccccc21)CC(=O)Nc1ccc(Cl)cc1Cl,0.6447127,0.6447126865386963,-8.4,0.5215733,0.6896871900327666,0.6896871900327666,1.824138741802141,0.7449567
265,O=C(CCc1ccccc1)Nc1cccc2cccnc12,c1c(Cl)ccc([C@H](CC(=O)Nc2c3c(cc(C)c2)cccn3)C)c1,0.62079626,0.620796263217926,-8.4,0.5215733,0.698267664009836,0.698267664009836,2.484405558167296,0.6569161
265,O=C(Cc1ccc2c(c1)OCO2)N1CCCCC1,c12ccc(CC(=O)N3CCC[C@@H](C(=O)NCC(C)C)C3)cc1OCO2,0.64776623,0.6477662324905396,-7.6,0.47842667,0.8850473334971346,0.8850473334971346,2.5874763005954584,0.64190835
265,O=C(Nc1ccccc1)c1cc(-c2ccccc2)[nH]n1,c1c(NC(=O)CCC)cc(-c2[nH]nc(C(=O)Nc3cc(Cl)cc(Cl)c3)c2)cc1,0.55205905,0.5520590543746948,-7.7,0.4838156,0.5037357848051387,0.5037357848051387,2.2464318874085247,0.69035745
265,c1ccncc1,c1cccc(C(NCCC(=O)N(C)C)=O)n1,0.61873436,0.6187343597412109,-6.2,0.4040637,0.7944992069405628,0.7944992069405628,1.8820771466770054,0.73785216
265,c1ccc(C[NH+]2CCCCC2)cc1,c1(C[NH+]2C[C@H](C(NCC(C)C)=O)CCC2)ccc(COC)cc1,0.53010875,0.5301087498664856,-6.8,0.4355995,0.7977148136985006,0.7977148136985006,3.94891831501171,0.42870632
265,c1cc(CNCC[NH+]2CCCCC2)[nH]n1,C1C[NH+](CCN(C)Cc2cc(C)nn2CC)CCC1,0.52291614,0.5229161381721497,-6.2,0.4040637,0.8196157299624278,0.8196157299624278,3.9294822768578497,0.43175367
265,O=C(NCCc1ccccc1)c1ccn[nH]1,C(C)Cc1cc(C(=O)NCCc2ccc(O)cc2)[nH]n1,0.62207526,0.6220752596855164,-7.3,0.46229494,0.7533491405521603,0.7533491405521603,2.2401530423550007,0.6912153
265,O=C(Cc1ccccc1)NCCN1CCOCC1,O=C(NCCN1CCOCC1)Cc1ccc(C)cc1,0.68228126,0.6822812557220459,-7.8,0.4892083,0.8600515468471174,0.8600515468471174,1.7414897826853561,0.7548697
279,O=C(Nc1nccc(-c2ccccc2)n1)C1CC1,N(c1nc(-c2ccccc2)c(Cl)cn1)C(=O)[C@@H]1[C@H](C)C1,0.6414528,0.6414527893066406,-7.3,0.46229494,0.94123452216902,0.94123452216902,2.823187532695586,0.6065645
279,O=C(CCc1ccccc1)Nc1cccc2ccccc12,Clc1c(CCC(Nc2c3c(ccc2)cc(C)cc3)=O)cccc1,0.6718003,0.6718003153800964,-9.6,0.5854987,0.6864722091059678,0.6864722091059678,1.7458943184283786,0.75434804
279,O=C(NCCc1ccccc1)c1cc(-c2ccccc2)n[nH]1,[nH]1c(C(=O)NCCc2cc(Cl)ccc2)cc(-c2ccccc2Cl)n1,0.6346244,0.6346244215965271,-8.0,0.5,0.7105142821504326,0.7105142821504326,2.0275471852609215,0.7194613
279,O=C(CCCc1ccccc1)N[C@H]1CCCCC[C@@H]1N1CCOCC1,N1([C@H]2CCCCC[C@@H]2NC(=O)CCCc2ccccc2)CCOCC1,0.6293384,0.6293383836746216,-8.1,0.5053965,0.8061736441371373,0.8061736441371373,2.7889700628778797,0.61177504
279,c1ccc(-c2cccnc2)cc1,Clc1ccccc1-c1c([O-])nc(C(F)(F)F)cc1,0.61104757,0.6110475659370422,-7.0,0.44624177,0.7964917953466434,0.7964917953466434,2.587472254877314,0.64190894
279,c1ccc(Oc2ccccn2)cc1,COC(=O)C[C@@H](N(C)C(c1c(Oc2ccc(Cl)cc2)nccc1)=O)C,0.5720538,0.5720537900924683,-6.2,0.4040637,0.7348778558899383,0.7348778558899383,2.6649302268284423,0.6304427
279,c1ccc(-c2nc(-c3ccc4ccoc4c3)n[nH]2)cc1,O1c2c(ccc(-c3nc(-c4ccccc4)[nH]n3)c2)cc1,0.5949723,0.5949723124504089,-8.2,0.5107917,0.5953136077979986,0.5953136077979986,2.2297834876991303,0.69262904
279,O=C(NCC(=O)N1CCCCCCC1)c1ccccc1,C1CC[C@H](C(F)(F)F)CCCN1C(=O)CNC(=O)c1ccc(Cl)cc1,0.6997561,0.6997560858726501,-8.9,0.5484179,0.874980126481256,0.874980126481256,2.0692010689525624,0.7140526
279,c1ccc(N2CCCCC2)cc1,c1(C)ccccc1N1CCC[C@H](CNC(N(C)CC(F)F)=O)C1,0.6071607,0.6071606874465942,-6.3,0.40927228,0.9027223213133407,0.9027223213133407,2.8280563054316534,0.6058211
279,O=C(CN1CCC(c2ccccc2)CC1)NCc1ccccc1,C(N(Cc1ccc(O)cc1)C)(CN1CCC(c2ccc(Cl)cc2)CC1)=O,0.6761575,0.6761574745178223,-7.9,0.4946035,0.8656106429697423,0.8656106429697423,2.0074839593181295,0.7220441
279,O=C(c1cc(Cc2ccccc2)[nH]n1)N1CCCCCC1,c1(Cl)c(Cc2c(Cl)cccc2)[nH]nc1C(N1CCC[C@H](C(F)(F)F)CC1)=O,0.5944553,0.5944553017616272,-7.9,0.4946035,0.7503581638301001,0.7503581638301001,3.0846961096804577,0.5660201
279,O=C(CCc1ccccc1)Nc1nc(CN2CCOCC2)cs1,O=C(Nc1nc(CN2CCOCC2)cs1)CCc1ccccc1Cl,0.669714,0.6697139739990234,-7.9,0.4946035,0.8536605833570915,0.8536605833570915,2.0893092875065022,0.7114194
279,O=C(Cn1cccn1)Nc1ccccc1,c1(Cl)ccc(NC([C@@H](n2cc(C(=O)N)cn2)C)=O)cc1,0.64305824,0.6430582404136658,-7.0,0.44624177,0.9006047554161258,0.9006047554161258,2.451263621555551,0.6616776
279,O=C(CCc1ccccc1)N1CCCCC1,C(C(=O)N1CCC(C(N)=O)CC1)Cc1ccc(C)cc1,0.70368594,0.7036859393119812,-8.2,0.5107917,0.9070831516732046,0.9070831516732046,1.765237773413416,0.7520482
292,O=C(NCCc1ccccc1)Nc1ccccc1,c1(Cl)ccc(NC(NCCc2ccc(O)cc2)=O)cc1,0.6752145,0.6752145290374756,-7.9,0.4946035,0.8079036956692726,0.8079036956692726,1.6074421111809123,0.7703862
292,O=C(CCc1ccccc1)Nc1ccccc1,c1cc(NC(=O)CCc2ccccc2Cl)c(Cl)cc1Cl,0.6790538,0.679053783416748,-8.0,0.5,0.8189728605441744,0.8189728605441744,1.6575468393474821,0.7646682
292,O=C(CCn1cccn1)N1CCC(c2ccccc2)CC1,c1cc(Cl)ccc1C1CCN(C(CCn2cc(C)cn2)=O)CC1,0.65055645,0.6505564451217651,-7.2,0.4569335,0.8574763114212544,0.8574763114212544,2.1550104023444643,0.70271593
292,O=C(CCc1ccccc1)Nc1ccccc1,c1c(NC(C[C@@H](O)c2ccc(Cl)cc2)=O)ccc(Cl)c1,0.6753622,0.675362229347229,-7.8,0.4892083,0.8946029782797182,0.8946029782797182,2.1464391959811273,0.7038599
292,O=C(Cc1cccc2ccccc12)N1CC2CCCC[C@@H]2C1,c1cc(CC(N2C[C@H]3CCCC[C@@]3(O)C2)=O)c2ccccc2c1,0.6403253,0.6403253078460693,-7.9,0.4946035,0.925586545499079,0.925586545499079,3.0370351038485897,0.57349265
292,O=C(c1cc(-c2ccccc2)on1)N1CCCNCC1,FC(F)(F)CCC(N1CCCN(C(=O)c2noc(-c3ccccc3)c2)CC1)=O,0.64358014,0.6435801386833191,-7.8,0.4892083,0.7963509263956817,0.7963509263956817,2.2909218581972297,0.68424183
292,O=C(NCCc1ccccc1)c1ccc(-c2cc(-c3ccccc3)[nH]n2)nc1,c1cc(-c2cc(-c3ccccc3)[nH]n2)ncc1C(NCCc1ccccc1Cl)=O,0.5584316,0.5584316253662109,-8.2,0.5107917,0.48790726773760007,0.48790726773760007,2.1844936998017683,0.69876146
292,c1ccccc1,N(CCC)(CC(Nc1cc(Cl)c(OC)cc1)=O)C,0.62276846,0.0,-5.6,0.3733009,0.8640105949753281,0.8640105949753281,1.7918383459291185,0.74886197
292,O=C(NCCc1ccccc1)c1c[nH]c2ccccc12,C(CNC(=O)c1c2ccccc2[nH]c1)c1ccccc1Cl,0.65152144,0.6515214443206787,-7.8,0.4892083,0.7559752556517154,0.7559752556517154,1.800664049183748,0.74779886
292,O=C(Cc1cccc2ccccc12)NCC(=O)N1CCCC1,N(CC(N1CC[C@H](COC)C1)=O)C(Cc1cccc2ccccc21)=O,0.6466575,0.6466575264930725,-7.5,0.47304276,0.8748774384875485,0.8748774384875485,2.508777384019078,0.6533943
292,O=C(NCCN1CCOCC1)c1c[nH]cn1,O=C(c1c[nH]c(C(C)C)n1)NCCN1CCOCC1,0.6054498,0.6054497957229614,-6.7,0.43029994,0.8183353292469738,0.8183353292469738,2.666038687114261,0.6302775
292,c1ccccc1,C(C(N(C)c1cccc(C)c1)=O)N(C)S(=O)(=O)CC,0.60100853,0.0,-5.9,0.38857135,0.8171398776177355,0.8171398776177355,2.294736020447594,0.6837145
292,O=C(NCC(=O)N1CCC[C@@H](c2ccccc2)C1)c1ccccc1,c1c(C(NCC(=O)N2C[C@H](c3c(Br)cccc3)CCC2)=O)ccc(Cl)c1,0.6547467,0.6547467112541199,-8.8,0.5430665,0.7807973218448989,0.7807973218448989,2.44932445227491,0.6619552
307,O=C(CCc1ccccc1)NCc1ccccc1,O=C(C[C@@H](c1ccc(Cl)cc1)C)NCc1ccc(COC)cc1,0.6443853,0.6443852782249451,-7.5,0.47304276,0.8212459260823015,0.8212459260823015,2.2581531397511796,0.6887526
307,O=C(Cc1ccccn1)N1CCN(C(=O)c2cc(-c3ccccc3)on2)CC1,C(N1CCN(C(Cc2ncccc2)=O)CC1)(c1cc(-c2ccccc2)on1)=O,0.6240245,0.624024510383606,-7.9,0.4946035,0.6978467699714755,0.6978467699714755,2.145206606576359,0.70402426
307,O=C(CCC(=O)c1ccccc1)Nc1ccccc1,c1(C(CCC(Nc2ccc(C)cc2)=O)=O)ccccc1Cl,0.67919147,0.6791914701461792,-7.7,0.4838156,0.839177540884349,0.839177540884349,1.595894207133604,0.77169013
307,O=C(c1cc(-c2ccccc2)on1)N1CCCCC1,c1(Cl)ccc(-c2onc(C(=O)N3CCC(C(N)=O)CC3)c2)cc1,0.68004185,0.6800418496131897,-7.5,0.47304276,0.9330559978274033,0.9330559978274033,2.0808957493051956,0.7125229
307,O=C(CCc1ccccc1)Nc1ccccc1,Cc1cc(NC(C[C@@H](O)c2ccc(Cl)cc2)=O)ccc1C,0.6814471,0.6814470887184143,-8.2,0.5107917,0.8960102824594953,0.8960102824594953,2.2386795825982126,0.6914164
307,O=C(NCCc1ccccc1)c1cc(-c2ccccc2)n[nH]1,N(CCc1c(Cl)cccc1)C(=O)c1cc(-c2ccccc2)n[nH]1,0.6577322,0.6577321887016296,-8.3,0.5161844,0.7511015131041191,0.7511015131041191,1.9137746753848557,0.73391175
307,O=C(NCCc1ccccc1)N1CCCC1,C(N1C[C@H](COC)CC1)(=O)NCCc1ccc(O)cc1,0.62941235,0.6294123530387878,-6.9,0.44091386,0.8599600918853384,0.8599600918853384,2.4795338460678824,0.65761805
307,O=C(NCCc1ccccc1)N1CCNCC1,[C@@H](CNC(=O)N1CCN(CC(NC(C)C)=O)CC1)(c1ccc(F)cc1)O,0.59911746,0.5991174578666687,-7.6,0.47842667,0.6923502573926513,0.6923502573926513,2.5374864065368676,0.6492241
307,O=C(CCc1ccn[nH]1)Nc1ccccc1,c1c(Cl)c(CCC(=O)Nc2ccc(Cl)cc2)n(C)n1,0.6692574,0.669257402420044,-7.0,0.44624177,0.9410952839641196,0.9410952839641196,2.0711461859047784,0.7137985
307,O=C(Cc1cccc2ccccc12)Nc1noc(CN2CCOCC2)n1,c1cc(CC(Nc2nc(CN3CCOCC3)on2)=O)c2c(cccc2)c1,0.63775176,0.6377517580986023,-8.0,0.5,0.7584467456139637,0.7584467456139637,2.292629289663461,0.68400586
307,O=C(Nc1ccccc1)c1cnc(-c2ccccc2)nc1,n1cc(C(=O)Nc2cc(OCC)c(Cl)cc2)c([O-])nc1-c1ccc(Cl)cc1,0.5774736,0.5774735808372498,-6.5,0.41974968,0.6909379481988511,0.6909379481988511,2.4350287958461188,0.66399825
307,O=C(NCCc1ccccc1)c1cn[nH]c1,O=C(NCCc1cccc(Cl)c1)c1cnn(C(C)C)c1,0.67519355,0.6751935482025146,-7.4,0.46766508,0.9200231168051644,0.9200231168051644,2.0588405206661626,0.7154038
307,O=C(NCC(=O)N1CCCC1)c1cccnc1Oc1ccccc1,C(N(C)C(=O)c1cccnc1Oc1ccc(Cl)cc1)C(=O)N1CC[C@@H](COC)C1,0.55574435,0.5557443499565125,-6.2,0.4040637,0.6918067328438972,0.6918067328438972,2.774102138782048,0.61403126
307,O=C(CCc1ccccc1)Nc1ccccc1,c1c(Cl)ccc(NC(=O)CCc2ccccc2Cl)c1,0.6956128,0.6956127882003784,-7.8,0.4892083,0.8792574625554552,0.8792574625554552,1.4981694563450283,0.7825153
307,O=C(NCCc1ccccc1)c1c[nH]cn1,c1(CCNC(c2c[nH]c(C(C)C)n2)=O)ccc(O)cc1,0.62367064,0.6236706376075745,-7.5,0.47304276,0.7812362228439509,0.7812362228439509,2.487831454732097,0.6564221
321,c1ccc(Oc2ccccn2)cc1,Clc1ccc(Oc2ncccc2C(=O)NCC(C)C)cc1,0.6676396,0.6676396131515503,-6.9,0.44091386,0.9107647851390623,0.9107647851390623,1.8558639594152204,0.7410822
321,O=C(CN1CCN(C(=O)CCc2ccccc2)CC1)Nc1ccccc1,O=C(N1CCN(CC(=O)Nc2ccc(Cl)cc2)CC1)C[C@@H](O)c1ccc(Cl)cc1,0.63600606,0.6360060572624207,-8.6,0.5323349,0.7298408267644289,0.7298408267644289,2.4478107691760442,0.6621718
321,O=C(Cc1cccc2ccccc12)N1CCNCC1,c1cc2ccccc2c(CC(N2CCN(CC(NC(C)C)=O)CC2)=O)c1,0.6504292,0.6504291892051697,-6.5,0.41974968,0.8950971371425714,0.8950971371425714,1.92597501960919,0.7323851
321,O=C(Cc1cccc2ccccc12)Nc1ccccc1,c1cc2c(cccc2CC(=O)Nc2c(Cl)cc(Cl)cc2)c(C)c1,0.6340537,0.6340537071228027,-8.4,0.5215733,0.6548237541975293,0.6548237541975293,1.8127127907253122,0.74634266
321,O=C(Cc1cccc2ccccc12)N1CC[C@@H]2CCCO[C@@H]2C1,[C@H]12[C@H](CCN(C(Cc3c4ccccc4ccc3)=O)C1)CCCO2,0.6374605,0.637460470199585,-8.1,0.5053965,0.8506097577201265,0.8506097577201265,2.8494049491920084,0.60255563
321,O=C(c1cc(-c2ccccc2)on1)N1CCCCC1,C1CN(C(c2cc(-c3ccccc3)on2)=O)CCC1C(N)(F)F,0.66713256,0.667132556438446,-8.2,0.5107917,0.882394635924587,0.882394635924587,2.471570305518213,0.65876395
321,O=C(c1ccccc1)N1CCCCC1,c1ccccc1C(N1CCC(C(N)=O)CC1)=O,0.6559682,0.655968189239502,-6.9,0.44091386,0.8271706528260875,0.8271706528260875,1.575983889532866,0.773926
321,c1ccc(-c2ccno2)cc1,OCCCN(C)C(=O)c1cc(-c2ccccc2)on1,0.65376854,0.6537685394287109,-6.9,0.44091386,0.8897355230055581,0.8897355230055581,2.0826668922424663,0.7122908
321,O=C(NCCc1ccccc1)c1ccccc1,c1cccc(Cl)c1CCNC(c1c(O)c(OC)ccc1)=O,0.7016793,0.7016792893409729,-8.3,0.5161844,0.8924528559094377,0.8924528559094377,1.7828736073943592,0.74993885
321,O=C(c1cc(-c2ccccc2)nn1-c1ccccc1)N1CCCCC1,n1c(-c2ccccc2)cc(C(=O)N2CCC(C(=O)N)CC2)n1-c1ccccc1,0.6609191,0.6609190702438354,-8.5,0.5269573,0.7623527613218081,0.7623527613218081,2.033877630132748,0.71864337
321,O=C(Cc1ccc2c(c1)OCO2)NCCc1ccccc1,N(CCc1c(Cl)cccc1)C(Cc1cc(Cl)c2c(c1)OCO2)=O,0.6868216,0.6868215799331665,-8.2,0.5107917,0.8941554163770982,0.8941554163770982,2.104855856889918,0.70937365
321,O=C(CCn1ccnn1)N1CC2CCCC[C@H]2C1,C(C(=O)N1C[C@@H]2CCCC[C@@]2(O)C1)Cn1nnc(C)c1,0.57113224,0.571132242679596,-6.8,0.4355995,0.8849816330879475,0.8849816330879475,3.604674779659147,0.48326856
321,c1ccc(-c2cc[nH]n2)cc1,c1c(-c2ccccc2)n[nH]c1C(=O)N,0.61255723,0.6125572323799133,-6.6,0.42501628,0.7404116491009215,0.7404116491009215,1.9417675087690611,0.7304007
321,O=C(NCCc1ccccc1)c1cccc(NC(=O)c2ccccc2)c1,C(NCCc1ccccc1Cl)(=O)c1ccc(C)c(NC(c2ccc(Cl)cc2)=O)c1,0.5777226,0.5777226090431213,-7.5,0.47304276,0.543873889203627,0.543873889203627,1.7867048839977713,0.749479
333,O=C(c1cccc(-c2ccccc2)c1)N1CCCNCC1,c1(-c2cc(C(=O)N3CCCN(C(=O)CCC(F)(F)F)CC3)ccc2)ccccc1,0.6501886,0.6501886248588562,-8.1,0.5053965,0.7593447656170096,0.7593447656170096,2.052562857731356,0.71622056
333,c1ccc(CN2CCCCCC2)cc1,N1(Cc2ccc(COC)cc2)CCCC(C(F)(F)F)CC1,0.60469735,0.6046973466873169,-6.1,0.39887664,0.8332953637903979,0.8332953637903979,2.4263365218600015,0.6652375
333,O=C(NCCc1ccccc1)c1ccc2c(c1)OCO2,c12ccc(C(NCCc3ccc(O)cc3)=O)cc1OCO2,0.70583224,0.7058322429656982,-8.4,0.5215733,0.9023488504893842,0.9023488504893842,1.8059414766742883,0.74716175
333,O=C(Nc1ccccc1)c1ccccc1,N(CC(C)C)C(c1cccc(NC(c2cccc(NC(=O)CCC)c2)=O)c1)=O,0.61005586,0.6100558638572693,-7.5,0.47304276,0.6442093165623127,0.6442093165623127,1.8234276630058588,0.74504304
333,O=C(c1cc(-c2ccccc2)on1)N1CCCC1,N1(C(c2noc(-c3ccccc3)c2)=O)CCC[C@H]1C(N)=O,0.660937,0.6609370112419128,-7.6,0.47842667,0.9234031560961173,0.9234031560961173,2.5077574605822974,0.653542
333,O=C(NCCc1ccccc1)c1ccccc1,[C@H](O)(CNC(c1c(O)c(OC)ccc1)=O)c1ccc(F)cc1,0.63018405,0.6301840543746948,-7.4,0.46766508,0.7892807252080258,0.7892807252080258,2.335785822809772,0.67800957
333,O=C(CCc1ccccc1)Nc1ccccc1,c1(Cl)ccc(CCC(N(c2ccccc2)C)=O)cc1,0.67867494,0.6786749362945557,-7.9,0.4946035,0.8263368785143036,0.8263368785143036,1.6560463794219533,0.7648409
333,O=C(CCc1ccccc1)Nc1ccccc1,c1c(NC(C[C@H](C)c2ccc(Cl)cc2)=O)ccc(Cl)c1,0.66301847,0.6630184650421143,-7.8,0.4892083,0.8336281523645327,0.8336281523645327,2.064405679497609,0.71467847
333,O=C(CN1CCN(C(=O)CCc2ccccc2)CC1)Nc1ccccc1,C1N(CC(Nc2ccc(Cl)cc2)=O)CCN(C(CCc2ccc(Cl)cc2)=O)C1,0.7034432,0.7034432291984558,-9.9,0.60112333,0.7755139883917235,0.7755139883917235,1.8099342754318926,0.746679
333,O=C(NCC(=O)N1CCCCC1)c1ccccc1,C1C(C(=O)N)CCN(C(=O)CNC(c2ccc(Cl)cc2)=O)C1,0.67328,0.6732800006866455,-7.6,0.47842667,0.8577927416066272,0.8577927416066272,1.8345816169597704,0.74368554
333,O=C(NCCc1ccccc1)c1cc[nH]n1,C(c1c(Cl)cccc1)CNC(=O)c1nn(C(C)C)cc1,0.6926127,0.6926127076148987,-8.1,0.5053965,0.9200231168051644,0.9200231168051644,2.0652938173694597,0.71456265
333,O=C(CCn1cccn1)N1CCC[C@@H](c2ccccc2)C1,c1(Cl)c([C@@H]2CCCN(C(=O)CCn3cc(C)cn3)C2)cccc1,0.6361827,0.6361827254295349,-7.6,0.47842667,0.8574763114212544,0.8574763114212544,2.6837337529841,0.62763625
341,c1ccc2c(c1)OCO2,C[C@H](NC(=O)Cc1cc(Cl)c2c(c1)OCO2)C(=O)OC,0.599395,0.5993949770927429,-6.2,0.4040637,0.8481122801948399,0.8481122801948399,2.678622502674431,0.62839997
341,c1ccc(Cc2ccccc2)cc1,c1([C@@H](c2ccccc2)O)ccc(Cl)cc1,0.6597876,0.6597875952720642,-7.6,0.47842667,0.8191240933460191,0.8191240933460191,1.9218286763064611,0.73290455
341,O=C(NCCc1ccccc1)NCc1ncn[nH]1,c1(CCNC(=O)N(C)Cc2ncnn2C)ccc(O)cc1,0.64338636,0.6433863639831543,-7.2,0.4569335,0.8565563205330224,0.8565563205330224,2.318156527863721,0.68046623
341,O=C(c1ccoc1)N1CCCNCC1,o1cc(C(=O)N2CCCN(C(=O)CCC(F)(F)F)CC2)cc1C,0.65337735,0.65337735414505,-8.0,0.5,0.8548758526624509,0.8548758526624509,2.5145463663804275,0.65255815
341,O=C(NCCc1ccccc1)c1ccncc1,c1(C(=O)NCCc2cccc(Cl)c2)c(Cl)cncc1,0.6912536,0.6912536025047302,-7.5,0.47304276,0.9393992283782977,0.9393992283782977,1.837777148652723,0.7432957
341,O=C(NCCc1ccccc1)c1cc(-c2ccccc2)on1,C(c1c(Cl)cccc1)CNC(=O)c1cc(-c2ccccc2)on1,0.6828315,0.6828315258026123,-9.1,0.55908614,0.7715633520586335,0.7715633520586335,1.8804137109761303,0.73805785
341,O=C(c1cc2ccccc2nc1-c1ccccc1)N1CCCCC1,n1c(-c2ccccc2)c(C(N2CCC(C(N)=O)CC2)=O)cc2cccc(O)c12,0.6394902,0.6394901871681213,-8.2,0.5107917,0.7354933635838224,0.7354933635838224,2.2041238908165095,0.69611204
341,O=C(CCc1ccn[nH]1)NCc1ccccc1,n1(C)nccc1CCC(N(Cc1ccc(O)cc1)C)=O,0.6474161,0.6474161148071289,-6.8,0.4355995,0.9020304545642578,0.9020304545642578,2.244477883303526,0.69062454
354,O=C(CCc1ccccc1)N1CCCCC1,C1N(C(CCc2ccc(Cl)cc2)=O)CCC(C(N)=O)C1,0.6969988,0.6969987750053406,-7.8,0.4892083,0.9229178873504188,0.9229178873504188,1.7826814547320975,0.74996185
354,O=C(Cc1ccc2c(c1)OCO2)Nc1ccccc1,C(c1cc2c(cc1)OCO2)C(=O)Nc1cc(C(NCC(C)C)=O)ccc1O,0.6380673,0.6380673050880432,-8.7,0.53770506,0.6795278955070364,0.6795278955070364,2.092770091392678,0.71096474
354,c1ccc(-c2ncc[nH]2)cc1,c1(C(=O)NCC(C)C)cnc(-c2ccc(Cl)cc2)[nH]1,0.67136174,0.6713617444038391,-7.6,0.47842667,0.9020440000165942,0.9020440000165942,2.1665226735680587,0.7011754
354,O=C(NCCc1ccccc1)NCc1ccccc1,c1(CCNC(N(C)[C@H](C)c2ccccc2)=O)ccc(O)cc1,0.6687937,0.6687936782836914,-7.9,0.4946035,0.8892499110114567,0.8892499110114567,2.3205343685527655,0.6801355
354,O=C(NC[C@@H]1CCCOC1)c1ccccc1,[C@@H]1(CNC(c2ccccc2)=O)CCCOC1,0.6558519,0.6558519005775452,-7.6,0.47842667,0.8420753605109618,0.8420753605109618,2.1734463089518155,0.7002467
354,O=C(Cc1ccc2ccccc2c1)NCC(=O)N1CCC[C@H](c2ccccc2)C1,c1c2cc(CC(=O)NCC(N3CCC[C@H](c4ccccc4Cl)C3)=O)ccc2ccc1,0.6253802,0.6253802180290222,-9.4,0.5749837,0.6574375145968268,0.6574375145968268,2.5525489869466735,0.64702696
354,O=C(Cc1cccc2ccccc12)N1CCCNCC1,c1cc2ccccc2c(CC(N2CCN(C(=O)CCC(F)(F)F)CCC2)=O)c1,0.6604595,0.6604595184326172,-8.3,0.5161844,0.7945295616210268,0.7945295616210268,2.15689985235497,0.70246345
354,c1ccncc1,CC(c1c([O-])nc(C(F)(F)F)cc1)C,0.54923487,0.5492348670959473,-6.2,0.4040637,0.7031547738391747,0.7031547738391747,2.9751767395382913,0.5831409
